instrument,rate,param_beta,param_alpha,param_delta,param_eps,param_eta,param_sep,param_gamma,param_sigma,param_tau_w,param_tau_c,param_rr,param_pop_savers,param_match_eff,param_vac_cost,param_z_i,param_omega,param_home_prod,y_f,y_i,y_tot,k,inv,r,l_f,l_i,u,v,theta,p_find,p_fill,w_f,w_i,s_w,p,pidx,cf_sav,ci_sav,cf_spd,ci_spd,inc_sav,inc_spd,gov_rev,gov_exp,lump_tax,unemployment,informal_share,informal_output_share,wage_gap,replacement_rate,real_c_sav,real_c_spd,inequality_ratio,walras_gap
tau_w,0.4166666666666666,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.4166666666666666,0.2,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.9870600765875035,0.3876608345441115,3.3550403842709824,29.700988521778587,0.7425247130444649,0.04022842639593899,0.6459902942556386,0.26892741705063866,0.0850822886937228,0.08148386355169329,0.9577065309681192,0.5314774824719883,0.5549481655249153,2.560051080594708,1.3683257427567865,1.4894268920801286,0.9492326149383223,1.1684291862367204,1.6318028272953524,0.2971175431293476,0.4972738982932338,0.09054329141476389,2.240197055163143,0.6826753232266394,1.1148854079772341,0.0326722507664754,-1.0822131572107587,0.0850822886937228,0.29393617997259724,0.10967984451353716,1.870936868758264,0.15,1.9172724214279304,0.5842676058318962,3.2814970439753637,-4.440892098500626e-16
tau_w,0.43333333333333324,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.43333333333333324,0.2,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.9442806652978337,0.3994426708971397,3.315224956631806,29.275623523718565,0.7318905880929643,0.04022842639593902,0.6367386944288722,0.2785686089396052,0.08469269663152255,0.07953079338312519,0.93905137687544,0.5262757047864681,0.5604333455508852,2.5621490058714476,1.3316083701821346,1.4327107382769775,0.9286546439839268,1.1651786459211821,1.6173868322040734,0.3076885611531956,0.48231201167915594,0.09175410974394414,2.2266006098605358,0.6639822941333117,1.126888181046667,0.032549296271854135,-1.0943388847748128,0.08469269663152255,0.3043443528904753,0.11189113746019913,1.924101006905658,0.15,1.910952125371471,0.5698544995290159,3.3534035915323486,4.440892098500626e-16
tau_w,0.4499999999999999,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.4499999999999999,0.2,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.8993119565855223,0.41175129580568975,3.273147161907147,28.828489864850486,0.720712246621262,0.04022842639593897,0.627013630778143,0.2886946041695814,0.08429176505227573,0.07748677877883044,0.9192686703235482,0.5207027534332671,0.5664315234957362,2.5643966289374007,1.2949158034904995,1.3758468424665973,0.9079150670069596,1.1617730022004042,1.601429773299423,0.31873031317525846,0.4673749717807029,0.09302098263043124,2.2110957816029715,0.6453051178148048,1.1373211874953963,0.03242362772208589,-1.1048975597733106,0.08429176505227573,0.3152692016426633,0.11421277041017755,1.9803578132454347,0.15,1.9032080943653746,0.5554485399407574,3.4264345974666988,-8.881784197001252e-16
tau_w,0.46666666666666656,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.46666666666666656,0.2,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.852023401893596,0.4246118362415799,3.2286580559360276,28.358289472456303,0.7089572368114075,0.04022842639593893,0.6167868704930736,0.29933184837103316,0.08388128113589327,0.07534665498009738,0.8982535073353344,0.5147165177957718,0.5730192129420975,2.566810933395542,1.258251188746139,1.3188164669225768,0.8870093150868922,1.1582004188799486,1.5838389787392306,0.3302635031169216,0.45246467191079426,0.0943483331246583,2.193553578185015,0.6266454566374463,1.146075862083011,0.032296108429025416,-1.1137797536539855,0.08388128113589327,0.3267391465837244,0.11665362126223688,2.0399829194307357,0.15,1.8939326410417956,0.5410509670195519,3.500469930725315,-4.440892098500626e-16
tau_w,0.4833333333333332,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.4833333333333332,0.2,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.8022776916924035,0.43804962286663973,3.1815992371759303,27.863657047995247,0.6965914261998812,0.04022842639593895,0.6060287186156809,0.3105074348563378,0.08346384652798132,0.07310495349269248,0.875887663147468,0.5082680953228731,0.5802891360479167,2.5694116420991535,1.221618238091553,1.2615975023983708,0.865932820581398,1.154447847047083,1.564516896604525,0.34230857165078465,0.43758323551037215,0.09574105121585506,2.173836502884184,0.6080052011372201,1.1530363615341344,0.032167946844505836,-1.1208684146896286,0.08346384652798132,0.33878361882406355,0.11922354677838765,2.1032852670185753,0.15,1.8830097075797367,0.5266632032728138,3.575358399596278,-4.440892098500626e-16
tau_w,0.4999999999999999,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.4999999999999999,0.2,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.7499308857188014,0.45208980388299114,3.1318025906072062,27.343161362099906,0.6835790340524975,0.04022842639593906,0.5947080462062875,0.3222487930910499,0.08304316070266264,0.07075588201794525,0.8520374395585425,0.5013003224130093,0.5883548059493053,2.5722218096599128,1.185021365713879,1.204163658321351,0.8446810824055665,1.1505008778137176,1.5433611812419628,0.3548852544774953,0.42273305610693446,0.09720454940549579,2.1517982783721807,0.5893865113349008,1.1580793508858032,0.03204081436537228,-1.126038536520431,0.08304316070266264,0.3514328911467509,0.12193351714878249,2.1706121797309184,0.15,1.8703143299301224,0.5122868853910869,3.6509119855806937,0.0
tau_w,0.5166666666666666,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.5166666666666666,0.2,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.6948326876302975,0.46675680692020666,3.079090115240232,26.79530798552279,0.66988269963807,0.04022842639593895,0.5827923497410145,0.334583237556868,0.08262441270211762,0.06829329856576172,0.8265510922537718,0.4937458935889714,0.5973567734847045,2.57526858100222,1.1484658658209772,1.1464834027805726,0.8232497564317769,1.1463435774807222,1.5202648869690127,0.3680119834841576,0.40791684667040884,0.09874482343604901,2.127283640130123,0.5707918678471168,1.161073874288405,0.031917008108328634,-1.1291568661800764,0.08262441270211762,0.36471783442851197,0.1247957718768988,2.2423553521647746,0.15,1.8557120935812081,0.49792390262396324,3.72689899762185,0.0
tau_w,0.5333333333333332,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.5333333333333332,0.2,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.6368268888751594,0.48207359126463756,3.0232738464064113,26.21854370263255,0.6554635925658139,0.04022842639593901,0.5702478471044383,0.34753732224983425,0.08221483064572747,0.06571067568010315,0.799255744541487,0.4855249227395338,0.6074712957090691,2.5785841749370313,1.1119581489249295,1.088518555239453,0.8016347805269212,1.1419583046053654,1.4951167907147482,0.38170507404997356,0.3931377011958186,0.10036851721466394,2.1001282121197598,0.5522241357041718,1.1618813380276685,0.03179967918723014,-1.1300816588404383,0.08221483064572747,0.3786695774288351,0.12782400045917086,2.3189579368882494,0.15,1.8390585747747734,0.483576443620687,3.8030358985337887,8.881784197001252e-16
tau_w,0.5499999999999999,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.5499999999999999,0.2,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.5757519972642733,0.4980606059240095,2.96415586858381,25.61126276144172,0.640281569036043,0.0402284263959389,0.55703961352635,0.36113592063254296,0.0818244658411069,0.06300104796684128,0.7699536724038212,0.47654173536022454,0.6189226085154517,2.582207177881045,1.075506060541507,1.0302223883855073,0.7798325478863438,1.1373255097665578,1.467801861036593,0.3959776162296013,0.3783991723581435,0.10208298969440821,2.0701584666142026,0.533686644779018,1.1603556353054507,0.03169315845317829,-1.1286624768522724,0.0818244658411069,0.39331904107352017,0.13103355172246894,2.400922944665629,0.15,1.8201987459501492,0.4692470538962588,3.87897746152405,-4.440892098500626e-16
tau_w,0.5666666666666667,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.5666666666666667,0.2,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.511442040919004,0.5147343259459396,2.901528378990729,24.971814867434404,0.62429537168586,0.04022842639593906,0.5431317554458711,0.37540091018902794,0.08146733436510085,0.060156931507050745,0.7384178207851231,0.4666805803516966,0.6320007009791533,2.5861842733281977,1.0391193187978756,0.971537021771016,0.7578401486142472,1.1324235212830625,1.438201877429417,0.41083794674028884,0.3637053704928181,0.10389637920565067,2.037191743529333,0.5151832920490743,1.1563434386760212,0.031603430838749044,-1.1247400078372722,0.08146733436510085,0.40869630905238086,0.13444167594439083,2.4888232049425016,0.15,1.798966292417829,0.45493870655862,3.9543047590434637,-4.440892098500626e-16
tau_w,0.5833333333333333,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.5833333333333333,0.2,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.443727481679063,0.5321051674101778,2.8351736860142402,24.298514265780483,0.6074628566445122,0.04022842639593909,0.5284876080476796,0.3903492730509056,0.08116311890141488,0.05717019586486452,0.7043863843417172,0.45579979015188704,0.6470877352035329,2.590572597122697,1.0028101276472197,0.9123897695521664,0.7356557092658873,1.1272283246121175,1.4061961705553352,0.4262875107259449,0.34906109107702493,0.10581765668423278,2.001036245720687,0.49671867257332347,1.1496846696006946,0.0315388427584525,-1.1181458268422422,0.08116311890141488,0.42482978326272003,0.138067803840788,2.5833131573976673,0.15,1.7751827221066763,0.44065488927830637,4.028510213546085,-4.440892098500626e-16
tau_w,0.5999999999999999,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.5999999999999999,0.2,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.3724360495433285,0.5501744557052802,2.764863866689988,23.589648038361403,0.589741200959035,0.04022842639593911,0.5130699157206207,0.4059903064020012,0.08093977787737835,0.05403185563511869,0.667556262842425,0.4437236553188169,0.6646985130953028,2.5954430145152165,0.9665940564553474,0.8526879017360299,0.7132788755951931,1.1217133511863606,1.371662378959209,0.44231780376337676,0.33447198039613774,0.10785665194190354,1.9614908004751275,0.4782982478979482,1.140213109100067,0.031511187163238245,-1.1087019219368286,0.08093977787737835,0.44174505285882515,0.14193386584941067,2.685142741341815,0.15,1.7486560166201024,0.4263997102219425,4.100978435726237,4.440892098500626e-16
tau_w,0.6166666666666666,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.6166666666666666,0.2,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.2973930466320978,0.5689298906177671,2.690359469944712,22.84347912613371,0.5710869781533428,0.04022842639593901,0.4968408977934562,0.42232142090109115,0.08083768130545269,0.05073172370552451,0.6275751961987874,0.43023083151193786,0.685544671169031,2.6008847957350953,0.9304913363716129,0.7923109230912122,0.6907115090857959,1.1158493068564441,1.334476952348862,0.45890586695431534,0.3199447519771603,0.11002402366345172,1.9183439067109755,0.45992856179286656,1.1277570019969354,0.03153742443447465,-1.0962195775624608,0.08083768130545269,0.4594633747615969,0.14606465333076488,2.795173575583269,0.15,1.719178293093454,0.41217802347215793,4.170960592734227,-4.440892098500626e-16
tau_w,0.6333333333333333,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.6333333333333333,0.2,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.218420093272624,0.5883385025838621,2.611405920667095,22.05823386118401,0.5514558465296002,0.04022842639593897,0.4797619773596878,0.4393215879418516,0.0809164346984607,0.04725782214861583,0.5840324320358969,0.41503729792752486,0.7106408397231183,2.607012489011654,0.8945288330481197,0.731098823777885,0.6679587102808302,1.109604096144461,1.2945147622871906,0.4760073843653788,0.30548746841800173,0.11233111821848335,1.8713709932894786,0.4416175109512237,1.1121392417364724,0.03164252337377745,-1.080496718362695,0.0809164346984607,0.4779996123613807,0.15048821950058283,2.914397381835331,0.15,1.6865213455789567,0.39799556660408075,4.237538020760617,0.0
tau_w,0.6499999999999999,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.6499999999999999,0.2,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.1353299757250888,0.6083351623244193,2.527724621310562,21.232050736547333,0.5308012684136832,0.04022842639593893,0.4617926670317922,0.45694063281544217,0.08126670015276559,0.04359535614455873,0.5364479677728754,0.3977703860432357,0.7414892215821501,2.613976395022881,0.8587431657537912,0.6688335021348112,0.645030354790199,1.1029429461165248,1.2516463263796747,0.4935455506955084,0.29110989958152084,0.11478961162891087,1.8203274533258575,0.42337466341305063,1.0931760803524868,0.031864385385109745,-1.061311694967377,0.08126670015276559,0.49735938916268907,0.1552363110590847,3.0439559803988354,0.15,1.6504275762724192,0.3838590789340082,4.299566343085388,0.0
tau_w,0.6666666666666665,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.6666666666666665,0.2,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,2.0479120706758693,0.6288026161005891,2.438991742253807,20.362835478770837,0.5090708869692709,0.04022842639593899,0.442887416799775,0.47508063890982277,0.0820319442904023,0.03972486851557945,0.48426096515461053,0.37792739699346,0.7804209386829242,2.6219792568924722,0.8231858752976248,0.6052079849100609,0.6219434550116067,1.0958289217385233,1.2057290522614095,0.5113918933778793,0.27682394122187204,0.11741072272270972,1.7649317037460568,0.4052115600118183,1.0706716786884567,0.032262908449799045,-1.0384087702386577,0.0820319442904023,0.5175350448797275,0.16034481167064185,3.185160649099439,0.15,1.6105905481541842,0.3697762962570413,4.35558083213268,0.0
tau_w,0.6833333333333332,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.6833333333333332,0.2,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,1.955894414169665,0.6495338687285301,2.3447871511075946,19.447883891049816,0.4861970972762455,0.04022842639593902,0.42298741094818015,0.4935609779414573,0.0834516111103625,0.03561877254536108,0.4268194714450297,0.35480583744770783,0.8312784706060523,2.631304396708358,0.7879325034161377,0.5397723510999699,0.598725879682289,1.0882241874588692,1.1565832998733356,0.5293303227192948,0.26264396338685303,0.12020354600923522,1.7048237229606225,0.38714172988953344,1.0444013526751956,0.03293798868406393,-1.011463363991132,0.0834516111103625,0.538499640525676,0.1658541743348561,3.3395048247155046,0.15,1.5666107614659672,0.35575549078132024,4.403616534562355,-2.220446049250313e-16
tau_w,0.7,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.7,0.2,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,1.858843590589226,0.670153432070518,2.24446481652026,18.482886427562352,0.4620721606890588,0.0402284263959389,0.40199891775586855,0.5120453162894689,0.08595576595466262,0.03123442705222022,0.3633779154349556,0.32737680748203923,0.9009265383950926,2.642366779370652,0.753099801254768,0.471831239504794,0.575422295069969,1.0800926553288257,1.1039272811911771,0.5469819737527075,0.2485864975919781,0.12317145831781043,1.6394583601280972,0.36917940034272323,1.0140627656913745,0.034068999068093894,-0.9799937666232805,0.08595576595466262,0.5601975235085516,0.1718098778348808,3.5086541982458432,0.15,1.517886777619997,0.34180345410304586,4.440817549966564,-2.220446049250313e-16
tau_c,0.0,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.0,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,3.312881839830137,0.29008692557799465,3.592075197328599,32.94070523389473,0.8235176308473683,0.04022842639593893,0.7164534557975554,0.19120069545901683,0.09234584874342776,0.09234584874342742,0.9999999999999964,0.5430860465116271,0.543086046511629,2.555369238847962,1.4602109936274068,1.6306704068203643,0.9624472283339649,0.9960251535452718,1.7063006744700997,0.20986747417808427,0.6522139963105456,0.08021945139991046,1.908287043310246,0.7294209849688604,0.6865511707542717,0.035396661182139307,-0.6511545095721324,0.09234584874342776,0.21065368917700122,0.07772480868610329,1.7500000000000002,0.15,1.915902461416613,0.7323318917926368,2.6161669085949213,1.3322676295501878e-15
tau_c,0.015384615384615384,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.015384615384615384,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,3.2954827125339228,0.2955558480327093,3.580878728981165,32.76770192399664,0.8191925480999158,0.04022842639593906,0.7126906699567332,0.19544847812593935,0.0918608519173275,0.09186085191732683,0.9999999999999928,0.5430860465116261,0.5430860465116302,2.5553692388479576,1.460210993627404,1.6306704068203628,0.9656246639912767,1.0100610303760276,1.7046104927988037,0.21474004550920223,0.6415173501470777,0.08081580252350712,1.9381935539013866,0.7294245799985946,0.7190397050648765,0.035210759286585916,-0.6838289457782906,0.0918608519173275,0.2152186463259336,0.07969999490277149,1.7500000000000004,0.15,1.9188875677936332,0.7221589171963628,2.657154155546994,1.3322676295501878e-15
tau_c,0.030769230769230767,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.030769230769230767,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,3.278050702537817,0.30101725470214274,3.56966110037079,32.5943716542561,0.8148592913564023,0.04022842639593915,0.7089207728076565,0.19970428869910478,0.09137493849323866,0.0913749384932379,0.9999999999999917,0.5430860465116258,0.5430860465116304,2.5553692388479528,1.4602109936274008,1.6306704068203597,0.9687497752297366,1.0240637747484687,1.7025739731840923,0.21960846599316688,0.6311436319975842,0.08140878870897583,1.9677065167361076,0.7294281818225936,0.751139571398928,0.03502450605408688,-0.716115065344841,0.09137493849323866,0.21978734371241943,0.08169133977527526,1.7500000000000009,0.15,1.9214687261244225,0.7122878475041814,2.6976014442154903,0.0
tau_c,0.04615384615384615,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.04615384615384615,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,3.26058986825236,0.30647021753674697,3.558424923114972,32.42075477833264,0.8105188694583161,0.04022842639593906,0.7051446420339824,0.20396713636756048,0.0908882215984572,0.09088822159845684,0.9999999999999962,0.5430860465116271,0.5430860465116291,2.5553692388479576,1.4602109936274044,1.6306704068203606,0.9718238113199374,1.0380335258336544,1.7002083268085808,0.2244717047795368,0.6210785199526744,0.08199851275721015,1.9968264280259258,0.729431789602307,0.7828506637014006,0.0348379448469441,-0.7480127188544565,0.0908882215984572,0.22435869957178228,0.0836985636335677,1.75,0.15,1.9236627510872117,0.7027054246793172,2.7375094648872023,-8.881784197001252e-16
tau_c,0.061538461538461535,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.061538461538461535,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,3.2431041791156794,0.3119138368492392,3.5471727515767824,32.2468907652135,0.8061722691303376,0.04022842639593884,0.7013631360779394,0.20823605204186704,0.09040081188019358,0.09040081188019362,1.0000000000000004,0.5430860465116281,0.5430860465116281,2.555369238847966,1.460210993627409,1.630670406820364,0.9748479757506635,1.0519704200276423,1.6975298686020242,0.22932876373928396,0.6113085250143712,0.08258507310995525,2.0255539262440228,0.7294354025175622,0.8141730313824008,0.03465111807682926,-0.7795219133055715,0.09040081188019358,0.22893165996806009,0.08572138820302438,1.7500000000000002,0.15,1.9254856293305262,0.6933991570774348,2.776879103006321,0.0
tau_c,0.07692307692307691,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.07692307692307691,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,3.2255975162094845,0.31734724077968607,3.535907083261276,32.07281820533854,0.8018204551334635,0.04022842639593901,0.6975770942735438,0.2125100882037127,0.08991281752274348,0.08991281752274304,0.9999999999999954,0.5430860465116268,0.5430860465116293,2.55536923884796,1.4602109936274053,1.6306704068203624,0.9778234286499407,1.0658745910703538,1.6945540772923402,0.23417867670809261,0.6018209314836287,0.08316856407159343,2.053889787505626,0.7294390197664397,0.8451068746061392,0.03446406721136528,-0.8106428073947739,0.08991281752274348,0.23350519850775223,0.08775953658985372,1.7500000000000004,0.15,1.9269525746392968,0.684357264801608,2.815711432825823,-4.440892098500626e-16
tau_c,0.0923076923076923,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.0923076923076923,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,3.2080736729048884,0.32276958476951195,3.524630359231105,31.89857481702289,0.7974643704255723,0.0402284263959389,0.6937873369862508,0.21678831874826315,0.08942434426548607,0.08942434426548591,0.9999999999999984,0.5430860465116276,0.5430860465116284,2.555369238847964,1.460210993627408,1.630670406820364,0.9807512890418962,1.0797461701588038,1.6912956504333703,0.23902050875256003,0.5926037423923249,0.083749076016952,2.0818349210014353,0.7294426405651561,0.8756525396285214,0.03427683278102601,-0.8413757068474954,0.08942434426548607,0.2380783160443613,0.08981273326921946,1.75,0.15,1.9280780784758413,0.6755686296695761,2.854007711131989,0.0
tau_c,0.10769230769230768,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.10769230769230768,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,3.190536355537233,0.32818005104383374,3.513344964540734,31.724197453165363,0.7931049363291343,0.04022842639593883,0.6899946657589177,0.22106983881938203,0.08893549542170036,0.08893549542170033,0.9999999999999999,0.5430860465116281,0.5430860465116283,2.555369238847968,1.4602109936274101,1.6306704068203652,0.9836326369526494,1.0935852860550068,1.6877685548998353,0.24385335545762568,0.5836456294887609,0.08432669558620794,2.109390364486047,0.7294462641479004,0.9058105141854201,0.03408945438634761,-0.8717210597990726,0.08893549542170036,0.2426500403741529,0.09188070407589449,1.75,0.15,1.9288759563467148,0.6670227493452299,2.891769371044929,-1.3322676295501878e-15
tau_c,0.12307692307692307,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.12307692307692307,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,3.1729891841097744,0.33357784810155555,3.5020532286892876,31.549722108246197,0.7887430527061549,0.04022842639593899,0.6861998634639723,0.22535376463785062,0.088446371898177,0.08844637189817685,0.9999999999999984,0.5430860465116276,0.5430860465116284,2.555369238847962,1.4602109936274068,1.6306704068203624,0.9864685153773497,1.1073920651888614,1.6839860732862884,0.24867634223369492,0.5749358873396639,0.08490150586786058,2.136557279823498,0.7294498897667,0.9355814229337976,0.03390197070544624,-0.9016794522283513,0.088446371898177,0.24721942592353766,0.09396317619725936,1.7500000000000002,0.15,1.9293593903972182,0.6587096952354405,2.928998015897752,-1.7763568394002505e-15
tau_c,0.13846153846153844,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.13846153846153844,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,3.1554356930252454,0.3389622102127697,3.4907574260913217,31.37518392560118,0.7843795981400297,0.04022842639593908,0.6824036944616205,0.2296392333227692,0.08795707221561021,0.08795707221560993,0.9999999999999964,0.5430860465116271,0.5430860465116291,2.5553692388479563,1.4602109936274035,1.6306704068203595,0.9892599321192516,1.1211666317562774,1.67996084659925,0.2534886236421076,0.5664643911588589,0.08547358657066204,2.163336948591725,0.7294535166912756,0.9649660229475993,0.03371441950183479,-0.9312516034457644,0.08795707221561021,0.25178555342852976,0.09605987816848768,1.7500000000000002,0.15,1.929540968591721,0.6506200737963511,2.965695413196983,-8.881784197001252e-16
tau_c,0.15384615384615383,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.15384615384615383,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,3.1378793318445117,0.34433239692305384,3.479459776565023,31.20061720496513,0.7800154301241282,0.0402284263959389,0.6786069047639177,0.23392540270633647,0.08746769252974577,0.08746769252974558,0.9999999999999977,0.5430860465116274,0.5430860465116286,2.5553692388479647,1.460210993627408,1.6306704068203646,0.9920078615107549,1.1349091078127993,1.6757049135901525,0.25828938273773555,0.5582215580144329,0.08604301418531818,2.189730767747693,0.7294571442088779,0.9939651992703041,0.03352683763252864,-0.9604383616377755,0.08746769252974577,0.2563475296067386,0.09817053986976237,1.7500000000000007,0.15,1.9294327207997737,0.6427449909312034,3.0018634886666766,4.440892098500626e-16
tau_c,0.1692307692307692,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.1692307692307692,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,3.1203234660714645,0.3496876925643113,3.4681624458372666,31.026055410275426,0.7756513852568856,0.0402284263959389,0.6748102222045228,0.23821145114221606,0.08697832665326118,0.08697832665326125,1.0000000000000009,0.5430860465116283,0.5430860465116278,2.555369238847966,1.460210993627409,1.630670406820364,0.9947132460254688,1.1486196133629594,1.6712297470399835,0.26307783042761174,0.5501983111028894,0.0866098621366996,2.215740245354892,0.7294607716241165,1.0225799605259316,0.03333926105643206,-0.9892406994694997,0.08697832665326118,0.26090448682235207,0.10029489252537845,1.7500000000000002,0.15,1.929046152074304,0.6350760191952335,3.037504320378505,-8.881784197001252e-16
tau_c,0.1846153846153846,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.1846153846153846,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,3.1027713779633914,0.35502740577183833,3.456867546065131,30.851531177730802,0.77128827944327,0.04022842639593886,0.6710143566139358,0.24249657730771143,0.08648906607835266,0.0864890660783527,1.0000000000000002,0.5430860465116281,0.543086046511628,2.5553692388479656,1.460210993627409,1.630670406820364,0.99737699778958,1.162298266445592,1.6665462872741212,0.26785320484459924,0.5423860468112217,0.08717420092723907,2.241366996374798,0.7294643982588088,1.0508114345902557,0.033151724842996735,-1.017659709747257,0.08648906607835266,0.2654555827445746,0.10243266870459015,1.7499999999999998,0.15,1.928392273378408,0.6276051675527088,3.072620132969912,0.0
tau_c,0.19999999999999998,0.985,0.4,0.025,0.5,0.5,0.07,0.85,2.0,0.375,0.19999999999999998,0.15,0.5,0.5430860465116281,1.4169509510457283,1.1837557670274572,0.897721351607031,0.20459517856268808,3.085226267365581,0.36035086900737207,3.445577136372952,30.67707632408941,0.7669269081022352,0.04022842639593895,0.6672199999999997,0.24678000000000025,0.08600000000000006,0.0859999999999998,0.9999999999999969,0.5430860465116272,0.5430860465116288,2.555369238847962,1.4602109936274066,1.6306704068203632,0.9999999999999994,1.1759451832153034,1.6616649731570308,0.27261477073523277,0.5347766043163824,0.08773609827213925,2.266612738523669,0.7294680234517978,1.0786608643237336,0.03296426318113874,-1.0456966011425948,0.08600000000000006,0.2700000000000003,0.10458360232408019,1.7500000000000004,0.15,1.9274816299908053,0.6203248534572549,3.107213291952397,-4.440892098500626e-16
